Site,Plot,Area Sampled (m2),Species,BD_cm,,,,,,,,,,
LDS2,1,5,Betula,1.1,,,,,,,,,,
LDS2,1,5,Betula,0.46,,,,,,,,,,
LDS2,1,5,Betula,0.54,,,,,,,,,,
LDS2,1,5,Betula,0.22,,,,,,,,,,
LDS2,1,5,Betula,0.62,,,,,,,,,,
LDS2,1,5,Betula,0.44,,,,,,,,,,
LDS2,1,5,Betula,0.71,,,,,,,,,,
LDS2,1,5,Betula,0.55,,,,,,,,,,
LDS2,1,5,Betula,1.2,,,,,,,,,,
LDS2,1,5,Betula,0.47,,,,,,,,,,
LDS2,1,5,Betula,1.41,,,,,,,,,,
LDS2,1,5,Betula,0.7,,,,,,,,,,
LDS2,1,5,Betula,0.78,,,,,,,,,,
LDS2,1,5,Betula,0.38,,,,,,,,,,
LDS2,1,5,Betula,1.25,,,,,,,,,,
LDS2,1,5,Betula,1.1,,,,,,,,,,
LDS2,1,5,Betula,0.8,,,,,,,,,,
LDS2,1,5,Betula,0.72,,,,,,,,,,
LDS2,1,5,Betula,0.7,,,,,,,,,,
LDS2,1,5,Betula,1,,,,,,,,,,
LDS2,1,5,Betula,0.8,,,,,,,,,,
LDS2,1,5,Betula,0.46,,,,,,,,,,
LDS2,1,5,Betula,0.25,,,,,,,,,,
LDS2,1,5,Betula,0.35,,,,,,,,,,
LDS2,2,5,Betula,0.54,,,,,,,,,,
LDS2,2,5,Betula,0.45,,,,,,,,,,
LDS2,2,5,Betula,0.37,,,,,,,,,,
LDS2,2,5,Betula,0.55,,,,,,,,,,
LDS2,2,5,Betula,0.4,,,,,,,,,,
LDS2,2,5,Betula,0.4,,,,,,,,,,
LDS2,2,5,Betula,0.54,,,,,,,,,,
LDS2,2,5,Betula,0.5,,,,,,,,,,
LDS2,2,5,Betula,0.78,,,,,,,,,,
LDS2,2,5,Betula,0.42,,,,,,,,,,
LDS2,2,5,Betula,0.44,,,,,,,,,,
LDS2,2,5,Betula,0.76,,,,,,,,,,
LDS2,2,5,Betula,0.95,,,,,,,,,,
LDS2,2,5,Betula,0.22,,,,,,,,,,
LDS2,2,5,Betula,0.22,,,,,,,,,,
LDS2,2,5,Betula,1.75,,,,,,,,,,
LDS2,2,5,Betula,0.75,,,,,,,,,,
LDS2,2,5,Betula,0.82,,,,,,,,,,
LDS2,2,5,Betula,0.57,,,,,,,,,,
LDS2,2,5,Betula,0.78,,,,,,,,,,
LDS2,2,5,Betula,0.58,,,,,,,,,,
LDS2,2,5,Betula,0.54,,,,,,,,,,
LDS2,2,5,Betula,0.71,,,,,,,,,,
LDS2,2,5,Betula,0.44,,,,,,,,,,
LDS2,2,5,Betula,0.76,,,,,,,,,,
LDS2,2,5,Betula,0.62,,,,,,,,,,
LDS2,2,5,Betula,1,,,,,,,,,,
LDS2,2,5,Betula,1.3,,,,,,,,,,
LDS2,2,5,Betula,0.59,,,,,,,,,,
LDS2,2,5,Betula,0.67,,,,,,,,,,
LDS2,2,5,Betula,0.88,,,,,,,,,,
LDS2,2,5,Betula,0.55,,,,,,,,,,
LDS2,2,5,Betula,0.45,,,,,,,,,,
LDS2,2,5,Betula,0.42,,,,,,,,,,
LDS2,2,5,Betula,1.12,,,,,,,,,,
LDS2,2,5,Betula,0.53,,,,,,,,,,
LDS2,2,5,Betula,0.54,,,,,,,,,,
LDS2,2,5,Betula,0.77,,,,,,,,,,
LDS2,2,5,Betula,0.45,,,,,,,,,,
LDS2,2,5,Betula,0.2,,,,,,,,,,
LDS2,2,5,Betula,0.48,,,,,,,,,,
LDS2,2,5,Betula,0.3,,,,,,,,,,
LDS2,2,5,Betula,0.56,,,,,,,,,,
LDS2,2,5,Betula,0.13,,,,,,,,,,
LDS2,2,5,Betula,0.12,,,,,,,,,,
LDS2,2,5,Betula,0.48,,,,,,,,,,
LDS2,2,5,Betula,0.71,,,,,,,,,,
LDS2,2,5,Betula,0.55,,,,,,,,,,
LDS2,2,5,Betula,0.54,,,,,,,,,,
LDS2,2,5,Betula,0.2,,,,,,,,,,
LDS2,2,5,Betula,0.6,,,,,,,,,,
LDS2,2,5,Betula,0.7,,,,,,,,,,
LDS2,2,5,Betula,0.84,,,,,,,,,,
LDS2,2,5,Betula,0.54,,,,,,,,,,
LDS2,2,5,Betula,0.5,,,,,,,,,,
LDS2,2,5,Betula,0.52,,,,,,,,,,
LDS2,2,5,Betula,0.77,,,,,,,,,,
LDS2,2,5,Salix,0.21,,,,,,,,,,
LDS2,2,5,Betula,0.46,,,,,,,,,,
LDS2,2,5,Salix,0.37,,,,,,,,,,
LDS2,2,5,Betula,0.89,,,,,,,,,,
LDS2,2,5,Betula,1.01,,,,,,,,,,
LDS2,2,5,Betula,0.5,,,,,,,,,,
LDS2,2,5,Betula,0.8,,,,,,,,,,
LDS2,2,5,Betula,0.55,,,,,,,,,,
LDS2,2,5,Betula,0.65,,,,,,,,,,
LDS2,2,5,Betula,0.36,,,,,,,,,,
LDS2,2,5,Betula,0.34,,,,,,,,,,
LDS2,2,5,Betula,0.4,,,,,,,,,,
LDS2,2,5,Betula,1.28,,,,,,,,,,
LDS2,2,5,Betula,1,,,,,,,,,,
LDS2,2,5,Betula,0.92,,,,,,,,,,
LDS2,2,5,Betula,0.96,,,,,,,,,,
LDS2,2,5,Betula,1,,,,,,,,,,
LDS2,2,5,Betula,0.7,,,,,,,,,,
LDS2,2,5,Betula,0.59,,,,,,,,,,
LDS2,2,5,Betula,0.75,,,,,,,,,,
LDS2,2,5,Betula,0.43,,,,,,,,,,
LDS2,2,5,Betula,0.51,,,,,,,,,,
LDS2,2,5,Betula,0.7,,,,,,,,,,
LDS2,2,5,Betula,0.38,,,,,,,,,,
LDS2,2,5,Betula,0.62,,,,,,,,,,
LDS2,2,5,Betula,0.31,,,,,,,,,,
LDS2,2,5,Betula,0.71,,,,,,,,,,
LDS2,2,5,Betula,0.75,,,,,,,,,,
LDS2,2,5,Betula,0.6,,,,,,,,,,
LDS2,2,5,Betula,0.21,,,,,,,,,,
LDS2,2,5,Betula,0.7,,,,,,,,,,
LDS2,2,5,Betula,1.1,,,,,,,,,,
LDS2,2,5,Betula,1,,,,,,,,,,
LDS2,2,5,Betula,0.4,,,,,,,,,,
LDS2,2,5,Betula,0.43,,,,,,,,,,
LDS2,2,5,Betula,1.01,,,,,,,,,,
LDS2,2,5,Betula,0.68,,,,,,,,,,
LDS2,2,5,Betula,0.75,,,,,,,,,,
LDS2,2,5,Betula,0.74,,,,,,,,,,
LDS2,2,5,Betula,0.77,,,,,,,,,,
LDS2,2,5,Betula,0.56,,,,,,,,,,
LDS2,2,5,Betula,0.68,,,,,,,,,,
LDS2,2,5,Betula,0.44,,,,,,,,,,
LDS2,2,5,Betula,0.55,,,,,,,,,,
LDS2,2,5,Betula,0.18,,,,,,,,,,
LDS2,2,5,Betula,0.76,,,,,,,,,,
LDS2,2,5,Betula,0.18,,,,,,,,,,
LDS2,2,5,Betula,1.05,,,,,,,,,,
LDS2,2,5,Betula,0.39,,,,,,,,,,
LDS2,2,5,Betula,0.63,,,,,,,,,,
LDS2,2,5,Betula,0.9,,,,,,,,,,
LDS2,2,5,Betula,0.85,,,,,,,,,,
LDS2,2,5,Betula,0.4,,,,,,,,,,
LDS2,2,5,Betula,0.26,,,,,,,,,,
LDS2,2,5,Betula,1.3,,,,,,,,,,
LDS2,2,5,Betula,0.51,,,,,,,,,,
LDS2,2,5,Betula,1,,,,,,,,,,
LDS2,2,5,Betula,0.77,,,,,,,,,,
LDS2,2,5,Betula,0.64,,,,,,,,,,
LDS2,2,5,Betula,0.76,,,,,,,,,,
LDS2,2,5,Betula,0.61,,,,,,,,,,
LDS2,2,5,Betula,0.59,,,,,,,,,,
LDS2,2,5,Betula,0.55,,,,,,,,,,
LDS2,3,5,Betula,1.21,,,,,,,,,,
LDS2,3,5,Betula,0.43,,,,,,,,,,
LDS2,3,5,Betula,0.18,,,,,,,,,,
LDS2,3,5,Betula,0.69,,,,,,,,,,
LDS2,3,5,Betula,0.45,,,,,,,,,,
LDS2,3,5,Betula,0.36,,,,,,,,,,
LDS2,3,5,Betula,0.3,,,,,,,,,,
LDS2,3,5,Betula,0.48,,,,,,,,,,
LDS2,3,5,Betula,0.2,,,,,,,,,,
LDS2,3,5,Betula,0.22,,,,,,,,,,
LDS2,3,5,Betula,0.52,,,,,,,,,,
LDS2,3,5,Betula,0.5,,,,,,,,,,
LDS2,3,5,Betula,0.31,,,,,,,,,,
LDS2,3,5,Betula,0.39,,,,,,,,,,
LDS2,3,5,Betula,0.46,,,,,,,,,,
LDS2,3,5,Betula,0.2,,,,,,,,,,
LDS2,3,5,Betula,0.25,,,,,,,,,,
LDS2,3,5,Salix,0.3,,,,,,,,,,
LDS2,3,5,Salix,0.25,,,,,,,,,,
LDS2,3,5,Betula,0.5,,,,,,,,,,
LDS2,3,5,Betula,0.39,,,,,,,,,,
LDS2,3,5,Betula,0.6,,,,,,,,,,
LDS2,3,5,Betula,1.37,,,,,,,,,,
LDS2,3,5,Salix,0.54,,,,,,,,,,
LDS2,3,5,Betula,0.3,,,,,,,,,,
LDS2,3,5,Betula,0.33,,,,,,,,,,
LDS2,3,5,Betula,0.25,,,,,,,,,,
LDS2,3,5,Betula,0.25,,,,,,,,,,
LDS2,3,5,Betula,0.15,,,,,,,,,,
LDS2,3,5,Betula,1.82,,,,,,,,,,
LDS2,3,5,Betula,1.36,,,,,,,,,,
LDS2,3,5,Betula,1.24,,,,,,,,,,
LDS2,3,5,Betula,1.3,,,,,,,,,,
LDS2,3,5,Betula,0.65,,,,,,,,,,
LDS2,3,5,Betula,0.65,,,,,,,,,,
LDS2,3,5,Betula,0.74,,,,,,,,,,
LDS2,3,5,Betula,0.73,,,,,,,,,,
LDS2,3,5,Betula,0.6,,,,,,,,,,
LDS2,3,5,Betula,0.55,,,,,,,,,,
LDS2,3,5,Betula,0.84,,,,,,,,,,
LDS2,3,5,Betula,0.95,,,,,,,,,,
LDS2,3,5,Betula,0.55,,,,,,,,,,
LDS2,3,5,Betula,0.48,,,,,,,,,,
LDS2,3,5,Betula,0.69,,,,,,,,,,
LDS2,3,5,Betula,0.45,,,,,,,,,,
LDS2,3,5,Betula,0.75,,,,,,,,,,
LDS2,3,5,Betula,0.48,,,,,,,,,,
LDS2,3,5,Betula,0.58,,,,,,,,,,
LDS2,3,5,Betula,0.15,,,,,,,,,,
LDS2,3,5,Betula,0.5,,,,,,,,,,
LDS2,3,5,Betula,0.45,,,,,,,,,,
LDS2,3,5,Betula,0.35,,,,,,,,,,
LDS2,3,5,Betula,1.15,,,,,,,,,,
LDS2,3,5,Betula,0.6,,,,,,,,,,
LDS2,3,5,Salix,0.55,,,,,,,,,,
LDS2,3,5,Salix,0.65,,,,,,,,,,
LDS2,3,5,Betula,0.55,,,,,,,,,,
LDS2,3,5,Betula,0.54,,,,,,,,,,
LDS2,3,5,Salix,0.68,,,,,,,,,,
LDS2,3,5,Betula,0.65,,,,,,,,,,
LDS2,3,5,Betula,0.9,,,,,,,,,,
LDS2,3,5,Salix,0.56,,,,,,,,,,
LDS2,3,5,Betula,1.28,,,,,,,,,,
LDS2,3,5,Salix,0.41,,,,,,,,,,
LDS2,3,5,Salix,0.35,,,,,,,,,,
LDS2,3,5,Betula,0.73,,,,,,,,,,
LDS2,3,5,Betula,0.54,,,,,,,,,,
LDS2,3,5,Betula,0.65,,,,,,,,,,
LDS2,3,5,Betula,0.82,,,,,,,,,,
LDS2,3,5,Betula,0.64,,,,,,,,,,
LDS2,3,5,Betula,1,,,,,,,,,,
LDS2,3,5,Betula,1.05,,,,,,,,,,
LDS2,3,5,Betula,0.44,,,,,,,,,,
LDS2,3,5,Betula,1,,,,,,,,,,
LDS2,3,5,Betula,0.48,,,,,,,,,,
LDS2,3,5,Betula,0.59,,,,,,,,,,
LDS2,3,5,Betula,1.25,,,,,,,,,,
LDS2,3,5,Salix,1.04,,,,,,,,,,
LDS2,3,5,Betula,1.08,,,,,,,,,,
LDS2,3,5,Betula,1.29,,,,,,,,,,
LDS2,3,5,Betula,0.45,,,,,,,,,,
LDS2,3,5,Betula,0.54,,,,,,,,,,
LDS2,3,5,Betula,1.35,,,,,,,,,,
LDS2,3,5,Betula,0.8,,,,,,,,,,
LDS2,3,5,Betula,0.82,,,,,,,,,,
LDS2,3,5,Betula,0.92,,,,,,,,,,
LDS2,3,5,Betula,1.45,,,,,,,,,,
LDS2,3,5,Betula,1.95,,,,,,,,,,
LDS2,3,5,Betula,0.65,,,,,,,,,,
LDS2,3,5,Betula,0.7,,,,,,,,,,
LDS2,3,5,Betula,0.95,,,,,,,,,,
LDS3,1,5,Betula,0.55,,,,,,,,,,
LDS3,1,5,Betula,0.38,,,,,,,,,,
LDS3,1,5,Betula,0.4,,,,,,,,,,
LDS3,1,5,Betula,0.38,,,,,,,,,,
LDS3,1,5,Betula,0.28,,,,,,,,,,
LDS3,1,5,Betula,0.35,,,,,,,,,,
LDS3,1,5,Betula,0.13,,,,,,,,,,
LDS3,1,5,Betula,0.18,,,,,,,,,,
LDS3,1,5,Betula,0.38,,,,,,,,,,
LDS3,1,5,Betula,0.47,,,,,,,,,,
LDS3,1,5,Betula,0.34,,,,,,,,,,
LDS3,1,5,Betula,0.34,,,,,,,,,,
LDS3,1,5,Betula,0.33,,,,,,,,,,
LDS3,1,5,Betula,0.28,,,,,,,,,,
LDS3,1,5,Betula,0.3,,,,,,,,,,
LDS3,1,5,Betula,0.18,,,,,,,,,,
LDS3,1,5,Betula,0.36,,,,,,,,,,
LDS3,1,5,Betula,0.34,,,,,,,,,,
LDS3,1,5,Betula,0.38,,,,,,,,,,
LDS3,1,5,Betula,0.2,,,,,,,,,,
LDS3,1,5,Betula,0.32,,,,,,,,,,
LDS3,1,5,Betula,0.22,,,,,,,,,,
LDS3,1,5,Betula,0.4,,,,,,,,,,
LDS3,1,5,Betula,0.5,,,,,,,,,,
LDS3,1,5,Betula,0.35,,,,,,,,,,
LDS3,1,5,Betula,0.18,,,,,,,,,,
LDS3,1,5,Betula,0.37,,,,,,,,,,
LDS3,1,5,Betula,0.47,,,,,,,,,,
LDS3,1,5,Betula,0.25,,,,,,,,,,
LDS3,1,5,Betula,0.32,,,,,,,,,,
LDS3,1,5,Betula,0.24,,,,,,,,,,
LDS3,1,5,Betula,0.3,,,,,,,,,,
LDS3,1,5,Betula,0.24,,,,,,,,,,
LDS3,1,5,Betula,0.94,,,,,,,,,,
LDS3,1,5,Betula,0.41,,,,,,,,,,
LDS3,1,5,Betula,0.52,,,,,,,,,,
LDS3,1,5,Betula,0.64,,,,,,,,,,
LDS3,1,5,Betula,0.35,,,,,,,,,,
LDS3,1,5,Betula,0.18,,,,,,,,,,
LDS3,1,5,Betula,0.16,,,,,,,,,,
LDS3,1,5,Betula,0.15,,,,,,,,,,
LDS3,1,5,Betula,0.15,,,,,,,,,,
LDS3,1,5,Betula,0.34,,,,,,,,,,
LDS3,1,5,Betula,0.37,,,,,,,,,,
LDS3,1,5,Betula,0.33,,,,,,,,,,
LDS3,1,5,Betula,0.34,,,,,,,,,,
LDS3,1,5,Betula,0.31,,,,,,,,,,
LDS3,1,5,Betula,0.36,,,,,,,,,,
LDS3,1,5,Betula,0.72,,,,,,,,,,
LDS3,1,5,Betula,0.42,,,,,,,,,,
LDS3,1,5,Betula,0.36,,,,,,,,,,
LDS3,1,5,Betula,0.68,,,,,,,,,,
LDS3,1,5,Betula,0.3,,,,,,,,,,
LDS3,1,5,Betula,0.32,,,,,,,,,,
LDS3,1,5,Betula,0.28,,,,,,,,,,
LDS3,1,5,Betula,0.51,,,,,,,,,,
LDS3,1,5,Betula,0.31,,,,,,,,,,
LDS3,1,5,Betula,0.52,,,,,,,,,,
LDS3,1,5,Betula,0.22,,,,,,,,,,
LDS3,1,5,Betula,0.25,,,,,,,,,,
LDS3,1,5,Betula,0.18,,,,,,,,,,
LDS3,1,5,Betula,0.16,,,,,,,,,,
LDS3,1,5,Betula,0.22,,,,,,,,,,
LDS3,1,5,Betula,0.62,,,,,,,,,,
LDS3,1,5,Betula,0.4,,,,,,,,,,
LDS3,1,5,Betula,0.2,,,,,,,,,,
LDS3,1,5,Betula,0.22,,,,,,,,,,
LDS3,1,5,Betula,0.34,,,,,,,,,,
LDS3,1,5,Betula,0.13,,,,,,,,,,
LDS3,1,5,Betula,0.18,,,,,,,,,,
LDS3,1,5,Betula,0.2,,,,,,,,,,
LDS3,1,5,Betula,0.21,,,,,,,,,,
LDS3,1,5,Betula,0.2,,,,,,,,,,
LDS3,1,5,Betula,0.36,,,,,,,,,,
LDS3,1,5,Betula,0.18,,,,,,,,,,
LDS3,1,5,Betula,0.62,,,,,,,,,,
LDS3,1,5,Betula,0.64,,,,,,,,,,
LDS3,1,5,Betula,0.24,,,,,,,,,,
LDS3,1,5,Betula,0.6,,,,,,,,,,
LDS3,1,5,Betula,0.25,,,,,,,,,,
LDS3,1,5,Betula,0.18,,,,,,,,,,
LDS3,1,5,Betula,0.36,,,,,,,,,,
LDS3,1,5,Betula,0.33,,,,,,,,,,
LDS3,1,5,Betula,0.26,,,,,,,,,,
LDS3,1,5,Betula,0.54,,,,,,,,,,
LDS3,1,5,Betula,0.53,,,,,,,,,,
LDS3,1,5,Betula,0.38,,,,,,,,,,
LDS3,1,5,Betula,0.37,,,,,,,,,,
LDS3,1,5,Betula,0.56,,,,,,,,,,
LDS3,1,5,Betula,0.53,,,,,,,,,,
LDS3,1,5,Betula,0.25,,,,,,,,,,
LDS3,1,5,Betula,0.41,,,,,,,,,,
LDS3,1,5,Betula,0.5,,,,,,,,,,
LDS3,1,5,Betula,0.48,,,,,,,,,,
LDS3,1,5,Betula,0.4,,,,,,,,,,
LDS3,1,5,Betula,0.68,,,,,,,,,,
LDS3,1,5,Betula,0.52,,,,,,,,,,
LDS3,1,5,Betula,0.37,,,,,,,,,,
LDS3,1,5,Betula,0.66,,,,,,,,,,
LDS3,1,5,Betula,0.51,,,,,,,,,,
LDS3,1,5,Betula,0.48,,,,,,,,,,
LDS3,1,5,Betula,0.38,,,,,,,,,,
LDS3,1,5,Betula,0.52,,,,,,,,,,
LDS3,1,5,Betula,0.58,,,,,,,,,,
LDS3,1,5,Betula,0.6,,,,,,,,,,
LDS3,1,5,Betula,0.42,,,,,,,,,,
LDS3,1,5,Betula,0.48,,,,,,,,,,
LDS3,1,5,Betula,0.42,,,,,,,,,,
LDS3,1,5,Betula,0.23,,,,,,,,,,
LDS3,1,5,Betula,0.18,,,,,,,,,,
LDS3,1,5,Betula,0.36,,,,,,,,,,
LDS3,1,5,Betula,0.22,,,,,,,,,,
LDS3,1,5,Betula,0.22,,,,,,,,,,
LDS3,1,5,Betula,0.22,,,,,,,,,,
LDS3,1,5,Betula,0.34,,,,,,,,,,
LDS3,1,5,Betula,0.46,,,,,,,,,,
LDS3,1,5,Betula,0.23,,,,,,,,,,
LDS3,1,5,Betula,0.33,,,,,,,,,,
LDS3,1,5,Betula,0.2,,,,,,,,,,
LDS3,1,5,Betula,0.47,,,,,,,,,,
LDS3,1,5,Betula,0.27,,,,,,,,,,
LDS3,1,5,Betula,0.19,,,,,,,,,,
LDS3,1,5,Betula,0.3,,,,,,,,,,
LDS3,1,5,Betula,0.32,,,,,,,,,,
LDS3,1,5,Betula,0.28,,,,,,,,,,
LDS3,1,5,Betula,0.4,,,,,,,,,,
LDS3,1,5,Betula,0.38,,,,,,,,,,
LDS3,1,5,Betula,0.34,,,,,,,,,,
LDS3,1,5,Betula,0.38,,,,,,,,,,
LDS3,1,5,Betula,0.31,,,,,,,,,,
LDS3,1,5,Betula,0.17,,,,,,,,,,
LDS3,1,5,Betula,0.31,,,,,,,,,,
LDS3,1,5,Betula,0.27,,,,,,,,,,
LDS3,1,5,Betula,0.64,,,,,,,,,,
LDS3,1,5,Betula,0.43,,,,,,,,,,
LDS3,1,5,Betula,0.22,,,,,,,,,,
LDS3,1,5,Betula,0.26,,,,,,,,,,
LDS3,1,5,Betula,0.14,,,,,,,,,,
LDS3,1,5,Betula,0.15,,,,,,,,,,
LDS3,1,5,Betula,0.66,,,,,,,,,,
LDS3,1,5,Betula,0.45,,,,,,,,,,
LDS3,1,5,Betula,0.54,,,,,,,,,,
LDS3,1,5,Betula,0.38,,,,,,,,,,
LDS3,1,5,Betula,0.45,,,,,,,,,,
LDS3,1,5,Betula,0.37,,,,,,,,,,
LDS3,1,5,Betula,0.46,,,,,,,,,,
LDS3,1,5,Salix,0.64,,,,,,,,,,
LDS3,1,5,Betula,0.4,,,,,,,,,,
LDS3,1,5,Betula,0.37,,,,,,,,,,
LDS3,1,5,Betula,0.3,,,,,,,,,,
LDS3,1,5,Betula,0.3,,,,,,,,,,
LDS3,1,5,Betula,0.3,,,,,,,,,,
LDS3,1,5,Betula,0.43,,,,,,,,,,
LDS3,1,5,Salix,0.55,,,,,,,,,,
LDS3,1,5,Betula,0.32,,,,,,,,,,
LDS3,1,5,Betula,0.74,,,,,,,,,,
LDS3,1,5,Betula,0.23,,,,,,,,,,
LDS3,1,5,Salix,0.44,,,,,,,,,,
LDS3,1,5,Betula,0.44,,,,,,,,,,
LDS3,1,5,Betula,0.22,,,,,,,,,,
LDS3,1,5,Betula,0.31,,,,,,,,,,
LDS3,1,5,Betula,0.68,,,,,,,,,,
LDS3,1,5,Betula,0.5,,,,,,,,,,
LDS3,1,5,Betula,0.47,,,,,,,,,,
LDS3,1,5,Betula,0.77,,,,,,,,,,
LDS3,1,5,Betula,0.43,,,,,,,,,,
LDS3,1,5,Betula,0.6,,,,,,,,,,
LDS3,1,5,Betula,0.55,,,,,,,,,,
LDS3,1,5,Betula,0.48,,,,,,,,,,
LDS3,1,5,Betula,0.48,,,,,,,,,,
LDS3,1,5,Betula,0.62,,,,,,,,,,
LDS3,1,5,Betula,0.61,,,,,,,,,,
LDS3,1,5,Betula,0.31,,,,,,,,,,
LDS3,1,5,Betula,0.25,,,,,,,,,,
LDS3,1,5,Betula,0.37,,,,,,,,,,
LDS3,1,5,Betula,0.43,,,,,,,,,,
LDS3,1,5,Betula,0.35,,,,,,,,,,
LDS3,2,5,Betula,0.2,,,,,,,,,,
LDS3,2,5,Betula,0.3,,,,,,,,,,
LDS3,2,5,Betula,0.29,,,,,,,,,,
LDS3,2,5,Betula,0.59,,,,,,,,,,
LDS3,2,5,Betula,0.48,,,,,,,,,,
LDS3,2,5,Betula,0.5,,,,,,,,,,
LDS3,2,5,Betula,0.24,,,,,,,,,,
LDS3,2,5,Betula,0.15,,,,,,,,,,
LDS3,2,5,Betula,0.25,,,,,,,,,,
LDS3,2,5,Betula,0.45,,,,,,,,,,
LDS3,2,5,Betula,0.41,,,,,,,,,,
LDS3,2,5,Betula,0.34,,,,,,,,,,
LDS3,2,5,Betula,0.16,,,,,,,,,,
LDS3,2,5,Betula,0.24,,,,,,,,,,
LDS3,2,5,Betula,0.44,,,,,,,,,,
LDS3,2,5,Betula,0.38,,,,,,,,,,
LDS3,2,5,Betula,0.35,,,,,,,,,,
LDS3,2,5,Betula,0.18,,,,,,,,,,
LDS3,2,5,Betula,0.29,,,,,,,,,,
LDS3,2,5,Betula,0.15,,,,,,,,,,
LDS3,2,5,Betula,0.23,,,,,,,,,,
LDS3,2,5,Betula,0.72,,,,,,,,,,
LDS3,2,5,Betula,0.42,,,,,,,,,,
LDS3,2,5,Betula,0.38,,,,,,,,,,
LDS3,2,5,Betula,0.36,,,,,,,,,,
LDS3,2,5,Betula,0.25,,,,,,,,,,
LDS3,2,5,Betula,0.18,,,,,,,,,,
LDS3,2,5,Betula,0.22,,,,,,,,,,
LDS3,2,5,Betula,0.37,,,,,,,,,,
LDS3,2,5,Betula,0.5,,,,,,,,,,
LDS3,2,5,Betula,0.5,,,,,,,,,,
LDS3,2,5,Betula,0.35,,,,,,,,,,
LDS3,2,5,Betula,0.38,,,,,,,,,,
LDS3,2,5,Betula,0.4,,,,,,,,,,
LDS3,2,5,Betula,0.58,,,,,,,,,,
LDS3,2,5,Betula,0.28,,,,,,,,,,
LDS3,2,5,Betula,0.45,,,,,,,,,,
LDS3,2,5,Betula,0.3,,,,,,,,,,
LDS3,2,5,Betula,0.32,,,,,,,,,,
LDS3,2,5,Betula,0.45,,,,,,,,,,
LDS3,2,5,Betula,0.72,,,,,,,,,,
LDS3,2,5,Betula,0.3,,,,,,,,,,
LDS3,2,5,Betula,0.42,,,,,,,,,,
LDS3,2,5,Betula,0.3,,,,,,,,,,
LDS3,2,5,Betula,0.22,,,,,,,,,,
LDS3,2,5,Betula,0.28,,,,,,,,,,
LDS3,2,5,Betula,0.38,,,,,,,,,,
LDS3,2,5,Betula,0.31,,,,,,,,,,
LDS3,2,5,Betula,0.35,,,,,,,,,,
LDS3,2,5,Betula,0.31,,,,,,,,,,
LDS3,2,5,Betula,0.38,,,,,,,,,,
LDS3,2,5,Betula,0.3,,,,,,,,,,
LDS3,2,5,Betula,0.62,,,,,,,,,,
LDS3,2,5,Betula,0.28,,,,,,,,,,
LDS3,2,5,Betula,0.2,,,,,,,,,,
LDS3,2,5,Betula,0.3,,,,,,,,,,
LDS3,2,5,Betula,0.62,,,,,,,,,,
LDS3,2,5,Betula,0.35,,,,,,,,,,
LDS3,2,5,Betula,0.35,,,,,,,,,,
LDS3,2,5,Betula,0.28,,,,,,,,,,
LDS3,2,5,Betula,0.12,,,,,,,,,,
LDS3,2,5,Betula,0.22,,,,,,,,,,
LDS3,2,5,Betula,0.4,,,,,,,,,,
LDS3,2,5,Betula,0.17,,,,,,,,,,
LDS3,2,5,Betula,0.38,,,,,,,,,,
LDS3,2,5,Betula,0.24,,,,,,,,,,
LDS3,2,5,Betula,0.48,,,,,,,,,,
LDS3,2,5,Betula,0.52,,,,,,,,,,
LDS3,2,5,Betula,0.48,,,,,,,,,,
LDS3,2,5,Betula,0.32,,,,,,,,,,
LDS3,2,5,Betula,0.35,,,,,,,,,,
LDS3,2,5,Betula,0.28,,,,,,,,,,
LDS3,2,5,Betula,0.15,,,,,,,,,,
LDS3,2,5,Betula,0.2,,,,,,,,,,
LDS3,2,5,Betula,0.2,,,,,,,,,,
LDS3,2,5,Betula,0.25,,,,,,,,,,
LDS3,2,5,Betula,0.45,,,,,,,,,,
LDS3,2,5,Betula,0.28,,,,,,,,,,
LDS3,2,5,Betula,0.22,,,,,,,,,,
LDS3,2,5,Betula,0.18,,,,,,,,,,
LDS3,2,5,Betula,0.13,,,,,,,,,,
LDS3,2,5,Betula,0.15,,,,,,,,,,
LDS3,2,5,Betula,0.37,,,,,,,,,,
LDS3,2,5,Betula,0.41,,,,,,,,,,
LDS3,2,5,Betula,0.28,,,,,,,,,,
LDS3,2,5,Betula,0.3,,,,,,,,,,
LDS3,2,5,Betula,0.25,,,,,,,,,,
LDS3,2,5,Betula,0.52,,,,,,,,,,
LDS3,2,5,Betula,0.5,,,,,,,,,,
LDS3,2,5,Betula,0.4,,,,,,,,,,
LDS3,2,5,Betula,0.2,,,,,,,,,,
LDS3,2,5,Betula,0.45,,,,,,,,,,
LDS3,2,5,Betula,0.29,,,,,,,,,,
LDS3,2,5,Betula,0.2,,,,,,,,,,
LDS3,2,5,Betula,0.34,,,,,,,,,,
LDS3,2,5,Betula,0.3,,,,,,,,,,
LDS3,2,5,Betula,0.38,,,,,,,,,,
LDS3,2,5,Betula,0.38,,,,,,,,,,
LDS3,2,5,Betula,0.25,,,,,,,,,,
LDS3,2,5,Betula,0.45,,,,,,,,,,
LDS3,2,5,Betula,0.45,,,,,,,,,,
LDS3,2,5,Betula,0.3,,,,,,,,,,
LDS3,2,5,Betula,0.54,,,,,,,,,,
LDS3,2,5,Betula,0.16,,,,,,,,,,
LDS3,2,5,Betula,0.17,,,,,,,,,,
